ID,System,TM,TMA,AverageTip,RST,RSI,RSE,Time,CorrectSteps,TriedSteps,Score
1053362,0,1.0,0.0,0.1,0.8,0.2,0.0,0.49,1.0,0.7,96
1060948,0,0.06,0.0,0.45,0.2,0.6,0.2,0.36,1.0,0.7,100
1061230,0,0.42,1.0,0.85,0.0,0.4,0.6,0.84,1.0,0.63,76
1061551,1,0.43,0.0,0.0,1.0,0.0,0.0,0.41,1.0,0.78,52
1061702,0,0.09,0.0,0.4,0.6,0.0,0.4,0.25,1.0,0.26,100
1061748,1,0.02,0.0,0.0,1.0,0.0,0.0,0.28,1.0,0.33,100
1061751,0,0.02,0.0,0.15,0.25,0.75,0.0,0.23,1.0,0.19,100
1063330,1,0.71,0.0,1.0,0.0,0.0,1.0,0.21,1.0,0.81,100
1071404,0,1.0,1.0,0.5,0.2,0.4,0.4,0.5,1.0,0.33,100
1071411,1,1.0,0.0,0.15,0.8,0.2,0.0,0.43,1.0,0.52,100
1071422,0,1.0,1.0,1.0,0.0,0.0,1.0,0.55,1.0,1.0,100
1071448,0,0.02,0.0,0.0,1.0,0.0,0.0,0.18,1.0,0.81,36
1071508,0,0.02,0.0,0.0,1.0,0.0,0.0,0.27,1.0,0.7,100
1071510,1,0.78,0.0,0.45,0.4,0.2,0.4,0.65,1.0,0.41,100
1071519,0,0.05,1.0,0.3,0.4,0.4,0.2,0.43,1.0,0.67,100
1071648,1,0.29,1.0,0.0,1.0,0.0,0.0,0.36,1.0,0.52,100
1073304,0,0.32,0.0,0.0,1.0,0.0,0.0,0.47,1.0,1.0,100
1073305,0,1.0,0.95,1.0,0.0,0.0,1.0,0.08,1.0,0.26,96
1073306,1,0.01,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.26,100
1073307,0,0.06,0.0,0.55,0.0,0.6,0.4,0.43,1.0,0.85,100
1073308,0,0.02,0.0,0.4,0.6,0.0,0.4,0.21,1.0,0.59,100
1073311,1,0.03,0.0,0.3,0.4,0.4,0.2,0.6,1.0,0.33,100
1073314,1,0.26,0.0,0.0,1.0,0.0,0.0,0.21,1.0,0.19,100
1073319,1,0.39,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.19,96
1073321,1,1.0,0.0,0.0,1.0,0.0,0.0,0.33,1.0,0.19,100
1073322,0,0.27,0.0,1.0,0.0,0.0,1.0,0.3,1.0,0.56,56
1073335,1,0.99,0.0,0.15,0.8,0.2,0.0,0.5,1.0,0.37,100
1073336,1,0.18,0.0,0.0,1.0,0.0,0.0,0.06,1.0,0.19,100
1073341,1,0.18,0.0,0.0,1.0,0.0,0.0,0.35,1.0,0.78,100
1073343,1,0.06,0.0,0.5,0.2,0.4,0.4,0.21,1.0,0.26,100
1041225,1,0.02,0.0,0.0,1.0,0.0,0.0,0.03,1.0,0.26,100
1042050,0,0.79,0.0,1.0,0.0,0.0,1.0,0.43,1.0,0.33,80
1042542,0,1.0,0.0,1.0,0.0,0.0,1.0,0.17,1.0,0.19,96
1051318,0,0.31,1.0,0.85,0.0,0.2,0.8,0.84,1.0,1.0,80
1051703,1,0.02,0.0,1.0,0.0,0.0,1.0,0.14,1.0,0.22,100
1053315,1,0.02,0.0,0.0,1.0,0.0,0.0,0.03,1.0,0.19,96
1060948,0,0.19,0.0,0.25,0.25,0.75,0.0,0.14,1.0,0.19,96
1061230,0,0.06,1.0,1.0,0.0,0.0,1.0,0.82,1.0,0.48,100
1061748,1,0.04,0.0,0.45,0.25,0.25,0.5,0.35,1.0,0.22,88
1061751,0,0.02,0.0,0.85,0.0,0.2,0.8,0.29,1.0,0.33,100
1071404,0,1.0,0.0,0.6,0.2,0.4,0.4,0.48,1.0,0.19,100
1071411,1,0.01,0.0,1.0,0.0,0.0,1.0,0.61,1.0,0.33,64
1071444,1,1.0,0.0,0.6,0.4,0.0,0.6,0.5,1.0,0.3,96
1071448,0,0.03,0.0,0.0,1.0,0.0,0.0,0.02,1.0,0.19,76
1071504,1,0.97,1.0,1.0,0.0,0.0,1.0,0.48,1.0,0.19,88
1071519,0,0.01,0.0,0.1,0.6,0.4,0.0,0.23,1.0,0.22,100
1073304,0,0.02,0.0,0.0,1.0,0.0,0.0,0.48,1.0,1.0,100
1073305,0,0.36,0.0,0.95,0.0,0.2,0.8,0.04,1.0,0.22,92
1073307,0,0.05,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.26,96
1073308,0,0.04,0.0,0.8,0.2,0.0,0.8,0.32,1.0,0.41,100
1073312,1,0.14,0.0,0.65,0.2,0.2,0.6,0.46,1.0,0.19,84
1073314,1,0.05,0.0,0.0,1.0,0.0,0.0,0.07,1.0,0.19,100
1073322,0,0.4,0.0,1.0,0.0,0.0,1.0,0.45,1.0,0.48,64
1073335,1,0.34,0.0,0.35,0.6,0.2,0.2,0.44,1.0,0.15,100
1073336,1,0.01,0.0,0.0,1.0,0.0,0.0,0.31,1.0,0.19,100
1073341,1,0.05,0.0,0.0,1.0,0.0,0.0,0.66,1.0,0.26,100
1041225,1,0.05,0.0,0.2,0.8,0.0,0.2,0.42,1.0,0.19,100
1041411,0,0.01,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.33,96
1042047,0,1.0,1.0,1.0,0.0,0.0,1.0,0.59,1.0,0.26,84
1042050,0,0.05,1.0,1.0,0.0,0.0,1.0,0.09,1.0,0.26,80
1042542,0,1.0,0.0,1.0,0.0,0.0,1.0,0.47,1.0,0.33,100
1051535,1,0.44,0.0,0.8,0.2,0.0,0.8,0.54,1.0,0.48,96
1051563,0,1.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.22,100
1051703,1,0.1,0.0,1.0,0.0,0.0,1.0,0.19,1.0,0.19,84
1053362,0,0.7,0.0,0.4,0.6,0.0,0.4,0.66,1.0,1.0,100
1061230,0,1.0,1.0,1.0,0.0,0.0,1.0,0.47,1.0,0.26,0
1061551,1,0.43,0.0,0.45,0.2,0.6,0.2,0.72,1.0,0.48,84
1061748,1,0.01,0.0,1.0,0.0,0.0,1.0,0.46,1.0,0.33,92
1061751,0,0.13,0.0,1.0,0.0,0.0,1.0,0.6,1.0,0.19,96
1063330,1,0.01,0.0,0.95,0.0,0.2,0.8,0.58,1.0,0.44,100
1071404,0,1.0,1.0,1.0,0.0,0.0,1.0,0.56,1.0,0.33,16
1071413,0,0.77,1.0,1.0,0.0,0.0,1.0,0.6,1.0,0.41,100
1071422,0,0.95,0.0,0.8,0.2,0.0,0.8,0.21,1.0,0.48,96
1071433,0,0.03,0.0,0.8,0.2,0.0,0.8,0.4,1.0,0.41,100
1071444,1,1.0,1.0,1.0,0.0,0.0,1.0,0.59,1.0,0.26,80
1071448,0,0.06,0.0,0.0,1.0,0.0,0.0,0.03,1.0,0.19,96
1071504,1,0.4,0.0,1.0,0.0,0.0,1.0,0.22,1.0,0.26,100
1071510,1,0.21,0.0,0.95,0.0,0.2,0.8,0.68,1.0,0.19,100
1071519,0,0.2,0.0,0.4,0.5,0.0,0.5,0.55,1.0,0.41,100
1071538,0,0.05,0.0,0.6,0.4,0.0,0.6,0.46,1.0,1.0,60
1071648,1,1.0,0.0,1.0,0.0,0.0,1.0,0.56,1.0,0.3,100
1073304,0,0.22,0.0,0.35,0.0,1.0,0.0,0.65,1.0,1.0,96
1073305,0,1.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.19,32
1073306,1,1.0,0.0,1.0,0.0,0.0,1.0,0.35,1.0,0.33,16
1073307,0,0.78,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.48,100
1073308,0,0.05,0.0,1.0,0.0,0.0,1.0,0.17,1.0,0.19,88
1073314,1,0.48,0.0,0.3,0.6,0.4,0.0,0.34,1.0,0.19,100
1073319,1,1.0,0.0,1.0,0.0,0.0,1.0,0.51,1.0,0.19,100
1073321,1,0.39,0.0,0.4,0.6,0.0,0.4,0.74,1.0,0.44,100
1073322,0,0.06,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.48,100
1073333,0,1.0,1.0,0.4,0.6,0.0,0.4,0.49,1.0,0.52,88
1073335,1,0.83,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.19,100
1073336,1,1.0,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.19,100
1073341,1,0.09,0.0,1.0,0.0,0.0,1.0,0.34,1.0,0.26,100
1041225,1,0.08,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1041411,0,0.02,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1042050,0,0.1,0.0,0.1,0.6,0.4,0.0,0.14,1.0,0.22,100
1042542,0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1051318,0,0.04,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1051535,1,0.27,0.0,0.0,1.0,0.0,0.0,0.05,1.0,0.15,100
1051703,1,0.02,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1051728,1,0.18,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.22,100
1053314,0,1.0,0.0,0.0,1.0,0.0,0.0,0.05,1.0,0.15,68
1053362,0,0.09,0.07,0.0,1.0,0.0,0.0,0.1,1.0,0.15,68
1061230,0,0.02,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.22,88
1061702,0,0.08,0.0,0.2,0.8,0.0,0.2,0.32,1.0,0.3,100
1061748,1,0.07,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.15,100
1061751,0,0.02,0.0,0.0,1.0,0.0,0.0,0.14,1.0,0.33,100
1071403,0,1.0,0.0,0.0,1.0,0.0,0.0,0.24,1.0,0.15,100
1071404,0,0.05,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,68
1071411,1,0.16,0.0,0.0,1.0,0.0,0.0,0.11,1.0,0.26,68
1071413,0,0.09,0.0,0.0,1.0,0.0,0.0,0.23,1.0,0.15,68
1071444,1,0.31,0.0,0.05,0.8,0.2,0.0,0.25,1.0,0.81,100
1071504,1,0.04,0.0,0.0,1.0,0.0,0.0,0.14,1.0,0.15,100
1071510,1,0.34,0.0,0.0,1.0,0.0,0.0,0.11,1.0,0.15,100
1071519,0,0.05,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.15,100
1071537,1,0.04,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.15,92
1071538,0,0.05,0.0,0.0,1.0,0.0,0.0,0.13,1.0,0.15,100
1073304,0,0.14,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073305,0,0.44,0.28,0.0,1.0,0.0,0.0,0.1,0.6,0.52,100
1073306,1,0.03,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1073307,0,0.08,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.15,100
1073308,0,0.04,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.15,100
1073311,1,0.02,0.0,0.1,0.6,0.4,0.0,0.29,1.0,0.26,100
1073312,1,0.03,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.15,100
1073314,1,0.63,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.22,68
1073319,1,0.02,0.0,0.0,1.0,0.0,0.0,0.28,1.0,0.48,96
1073321,1,0.06,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.22,68
1073330,0,0.05,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073333,0,0.08,0.0,0.0,1.0,0.0,0.0,0.17,1.0,0.15,100
1073335,1,0.08,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.22,100
1073336,1,0.11,0.0,0.0,1.0,0.0,0.0,0.11,1.0,0.15,100
1073341,1,0.31,0.16,0.0,1.0,0.0,0.0,0.17,1.0,0.22,100
1073343,1,0.06,0.0,0.0,1.0,0.0,0.0,0.11,1.0,0.48,100
1041225,1,0.02,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,0
1042047,0,0.75,0.0,0.65,0.0,0.6,0.4,0.37,1.0,0.3,100
1042050,0,0.36,0.0,0.2,0.2,0.8,0.0,0.15,1.0,0.22,100
1042542,0,1.0,0.0,0.0,1.0,0.0,0.0,0.07,1.0,0.15,100
1051513,1,0.06,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.15,92
1051521,0,0.02,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.15,100
1051563,0,1.0,0.0,0.4,0.0,0.8,0.2,0.15,1.0,0.15,100
1051728,1,0.19,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1053314,0,0.11,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1053315,1,0.2,0.0,0.0,1.0,0.0,0.0,0.18,1.0,0.48,100
1053362,0,0.4,0.0,0.0,1.0,0.0,0.0,0.07,1.0,0.15,40
1060948,0,0.12,0.0,0.0,1.0,0.0,0.0,0.06,1.0,0.15,100
1061230,0,0.01,0.0,0.0,1.0,0.0,0.0,0.36,1.0,0.15,100
1061423,1,0.06,0.0,0.0,1.0,0.0,0.0,0.11,1.0,0.15,92
1061551,1,0.01,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1061702,0,0.05,0.0,0.15,0.8,0.2,0.0,0.25,1.0,0.3,100
1061748,1,0.31,0.0,0.05,0.75,0.25,0.0,0.12,1.0,0.15,100
1061751,0,0.01,0.0,0.1,0.5,0.5,0.0,0.14,1.0,0.15,40
1063301,0,0.4,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1063330,1,0.01,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1071404,0,0.85,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.15,100
1071411,1,0.67,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1071413,0,1.0,0.21,0.0,1.0,0.0,0.0,0.13,1.0,0.15,100
1071422,0,0.62,0.0,0.2,0.8,0.0,0.2,0.09,1.0,0.22,100
1071426,0,1.0,0.0,0.0,1.0,0.0,0.0,0.23,1.0,0.15,92
1071433,0,0.02,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.33,100
1071444,1,1.0,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1071448,0,0.06,0.05,0.0,1.0,0.0,0.0,0.15,1.0,0.56,100
1071510,1,0.16,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.56,100
1071648,1,0.18,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.22,100
1073304,0,0.32,0.0,0.0,1.0,0.0,0.0,0.05,1.0,0.15,100
1073305,0,0.08,0.0,0.6,0.4,0.0,0.6,0.16,1.0,0.52,16
1073306,1,0.01,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1073307,0,0.91,0.0,0.0,1.0,0.0,0.0,0.07,1.0,0.15,84
1073308,0,0.03,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073311,1,0.1,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.15,100
1073312,1,0.02,0.0,0.05,0.75,0.25,0.0,0.13,1.0,0.15,100
1073314,1,0.07,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073319,1,0.12,0.0,0.0,1.0,0.0,0.0,0.12,1.0,0.15,100
1073321,1,0.1,0.0,0.0,1.0,0.0,0.0,0.09,1.0,0.15,100
1073322,0,0.12,0.0,0.0,1.0,0.0,0.0,0.06,1.0,0.15,96
1073333,0,0.44,1.0,0.0,1.0,0.0,0.0,0.11,1.0,0.15,100
1073335,1,0.15,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073336,1,0.02,0.0,0.0,1.0,0.0,0.0,0.14,1.0,0.48,100
1073341,1,0.19,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.15,100
1041225,1,0.02,0.0,0.0,1.0,0.0,0.0,0.41,1.0,0.15,100
1041411,0,0.02,0.0,0.0,1.0,0.0,0.0,0.58,1.0,0.48,100
1042542,0,1.0,0.0,0.6,0.25,0.0,0.75,0.43,1.0,0.33,100
1051318,0,0.04,0.0,0.05,0.5,0.5,0.0,0.18,0.0,0.07,40
1051535,1,0.51,0.0,0.05,0.8,0.2,0.0,0.33,1.0,0.56,100
1051563,0,0.32,0.0,0.25,0.5,0.25,0.25,0.38,0.6,0.11,100
1051703,1,0.01,0.0,0.0,1.0,0.0,0.0,0.28,1.0,0.22,32
1051728,1,0.08,0.0,0.0,1.0,0.0,0.0,0.39,1.0,0.56,100
1053314,0,0.05,0.0,0.0,1.0,0.0,0.0,0.36,1.0,0.26,100
1053315,1,0.24,0.0,0.0,1.0,0.0,0.0,0.18,1.0,0.48,64
1053362,0,0.64,0.0,0.1,0.8,0.2,0.0,0.5,1.0,0.48,100
1060948,0,1.0,0.0,0.5,0.2,0.4,0.4,0.45,1.0,0.74,40
1061230,0,0.01,0.0,0.45,0.0,0.33,0.67,0.37,0.6,0.11,96
1061423,1,0.02,0.0,0.15,0.8,0.2,0.0,0.53,1.0,0.59,36
1061551,1,0.22,0.0,0.0,1.0,0.0,0.0,0.35,0.6,0.3,100
1061702,0,0.09,0.0,0.25,0.0,0.5,0.5,0.2,0.2,0.19,100
1061748,1,0.02,0.0,0.25,0.4,0.6,0.0,0.71,0.8,0.3,36
1061751,0,0.01,0.0,0.8,0.0,0.0,1.0,0.42,1.0,0.37,100
1063330,1,0.02,0.0,0.0,1.0,0.0,0.0,0.28,1.0,0.15,0
1071404,0,0.58,0.0,0.2,0.0,1.0,0.0,0.64,1.0,0.63,100
1071411,1,0.02,0.0,0.0,1.0,0.0,0.0,0.49,1.0,0.22,80
1071413,0,1.0,0.0,0.0,1.0,0.0,0.0,0.35,1.0,0.15,100
1071422,0,0.42,0.0,0.45,0.4,0.2,0.4,0.42,1.0,0.52,88
1071444,1,1.0,0.0,0.05,0.8,0.2,0.0,0.42,0.4,0.48,100
1071448,0,0.01,0.0,0.0,1.0,0.0,0.0,0.55,1.0,0.74,96
1071510,1,0.14,0.19,0.2,0.6,0.4,0.0,0.42,1.0,0.22,100
1071519,0,0.01,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.3,88
1071538,0,0.05,0.0,0.1,0.8,0.2,0.0,0.59,0.4,1.0,32
1071648,1,0.3,0.0,0.0,1.0,0.0,0.0,0.21,1.0,0.44,100
1073304,0,0.04,0.0,0.0,1.0,0.0,0.0,0.32,1.0,0.3,100
1073305,0,0.02,0.0,0.0,1.0,0.0,0.0,0.04,1.0,0.15,100
1073306,1,0.01,0.0,0.6,0.4,0.0,0.6,0.03,1.0,0.15,100
1073307,0,0.11,0.0,0.4,0.5,0.0,0.5,0.52,1.0,0.85,76
1073308,0,0.01,0.0,0.0,1.0,0.0,0.0,0.3,1.0,0.15,100
1073311,1,0.02,0.0,0.15,0.67,0.33,0.0,0.34,0.4,0.15,48
1073312,1,0.01,0.0,0.2,0.5,0.0,0.5,0.24,0.2,0.04,40
1073319,1,0.25,0.12,0.05,0.5,0.5,0.0,0.72,0.4,0.15,0
1073321,1,0.54,0.0,0.0,1.0,0.0,0.0,0.31,1.0,0.15,100
1073322,0,0.06,0.0,0.8,0.0,0.0,1.0,0.34,1.0,0.22,100
1073330,0,0.01,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.15,36
1073333,0,0.31,0.0,0.0,1.0,0.0,0.0,0.21,0.6,0.11,100
1073335,1,0.38,0.0,0.3,0.6,0.4,0.0,0.56,1.0,0.85,100
1073336,1,0.21,0.0,0.0,1.0,0.0,0.0,0.3,1.0,0.15,100
1073341,1,0.01,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,100
1073343,1,0.06,0.0,0.25,0.4,0.6,0.0,0.38,1.0,0.59,36
1041225,1,0.01,1.0,0.0,1.0,0.0,0.0,0.73,1.0,0.96,100
1042047,0,1.0,0.0,0.15,0.5,0.5,0.0,0.08,0.0,0.11,52
1042050,0,1.0,1.0,0.05,0.75,0.25,0.0,0.13,1.0,0.15,60
1042542,0,1.0,0.0,0.8,0.2,0.0,0.8,0.41,1.0,0.56,100
1051728,1,0.02,0.0,0.0,1.0,0.0,0.0,0.16,1.0,0.44,96
1053314,0,0.15,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.15,52
1053315,1,0.32,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.15,100
1053362,0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,52
1060948,0,0.06,0.0,1.0,0.0,0.0,1.0,0.4,1.0,0.67,52
1061230,0,0.42,1.0,1.0,0.0,0.0,1.0,0.04,1.0,0.15,48
1061551,1,0.43,0.0,0.0,1.0,0.0,0.0,0.49,0.4,0.93,52
1061702,0,0.09,0.0,0.65,0.2,0.4,0.4,0.55,1.0,0.63,32
1061748,1,0.02,0.0,0.0,1.0,0.0,0.0,0.18,1.0,0.22,100
1061751,0,0.02,0.0,0.2,0.67,0.0,0.33,0.35,0.2,0.41,52
1063330,1,0.71,0.0,0.6,0.25,0.0,0.75,0.38,1.0,0.7,32
1071404,0,1.0,1.0,0.35,0.2,0.6,0.2,0.21,1.0,0.3,80
1071411,1,1.0,0.0,0.4,0.5,0.0,0.5,0.22,1.0,0.3,80
1071422,0,1.0,1.0,0.8,0.0,0.0,1.0,0.2,1.0,0.22,32
1071448,0,0.02,0.0,0.0,1.0,0.0,0.0,0.52,1.0,0.22,28
1071508,0,0.02,0.0,0.0,1.0,0.0,0.0,0.44,0.2,0.63,32
1071510,1,0.78,0.0,0.05,0.5,0.5,0.0,0.09,0.2,0.11,52
1071519,0,0.05,1.0,0.4,0.6,0.0,0.4,0.49,1.0,0.67,32
1071648,1,0.29,1.0,0.0,1.0,0.0,0.0,0.37,1.0,0.48,100
1073304,0,0.32,0.0,0.0,1.0,0.0,0.0,0.36,0.4,0.78,52
1073305,0,1.0,0.95,1.0,0.0,0.0,1.0,0.04,1.0,0.22,44
1073306,1,0.01,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.15,52
1073307,0,0.06,0.0,1.0,0.0,0.0,1.0,0.43,1.0,0.59,92
1073308,0,0.02,0.0,0.6,0.4,0.0,0.6,0.44,1.0,0.41,100
1073311,1,0.03,0.0,0.2,0.0,0.0,1.0,0.12,0.0,0.0,100
1073314,1,0.26,0.0,0.0,1.0,0.0,0.0,0.08,1.0,0.15,52
1073319,1,0.39,0.0,0.0,1.0,0.0,0.0,0.57,1.0,0.48,100
1073321,1,1.0,0.0,0.5,0.4,0.4,0.2,0.55,0.8,0.93,100
1073322,0,0.27,0.0,0.8,0.0,0.0,1.0,0.46,1.0,0.15,52
1073335,1,0.99,0.0,0.0,1.0,0.0,0.0,0.29,1.0,0.44,100
1073336,1,0.18,0.0,0.0,1.0,0.0,0.0,0.34,1.0,0.48,100
1073341,1,0.18,0.0,0.0,1.0,0.0,0.0,0.28,0.4,0.37,100
1073343,1,0.06,0.0,0.85,0.0,0.2,0.8,0.33,1.0,0.22,92
1041225,1,0.02,0.0,0.0,1.0,0.0,0.0,0.29,1.0,0.15,100
1042050,0,0.79,0.0,1.0,0.0,0.0,1.0,0.13,1.0,0.37,72
1042542,0,1.0,0.0,1.0,0.0,0.0,1.0,0.41,1.0,0.15,84
1051318,0,0.31,1.0,0.5,0.25,0.25,0.5,0.05,0.4,0.22,52
1051703,1,0.02,0.0,1.0,0.0,0.0,1.0,0.16,1.0,0.15,36
1053315,1,0.02,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.15,88
1060948,0,0.19,0.0,0.25,0.5,0.25,0.25,0.33,1.0,0.48,96
1061230,0,0.06,1.0,0.8,0.0,0.0,1.0,0.02,0.6,0.11,84
1061748,1,0.04,0.0,1.0,0.0,0.0,1.0,0.33,1.0,0.3,96
1061751,0,0.02,0.0,0.8,0.0,0.0,1.0,0.2,1.0,0.3,32
1071404,0,1.0,0.0,1.0,0.0,0.0,1.0,0.28,0.8,0.22,48
1071411,1,0.01,0.0,1.0,0.0,0.0,1.0,0.28,1.0,0.15,52
1071444,1,1.0,0.0,0.8,0.2,0.0,0.8,0.17,1.0,0.15,100
1071448,0,0.03,0.0,0.0,1.0,0.0,0.0,0.07,1.0,0.11,36
1071504,1,0.97,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.15,48
1071519,0,0.01,0.0,0.1,0.5,0.5,0.0,0.36,0.8,0.26,28
1073304,0,0.02,0.0,0.0,1.0,0.0,0.0,0.29,0.4,0.37,84
1073305,0,0.36,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.22,76
1073307,0,0.05,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.11,80
1073308,0,0.04,0.0,0.2,0.0,0.0,1.0,0.1,0.0,0.0,80
1073312,1,0.14,0.0,0.2,0.0,0.0,1.0,0.12,0.0,0.0,100
1073314,1,0.05,0.0,0.8,0.2,0.0,0.8,0.6,1.0,1.0,84
1073322,0,0.4,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.37,68
1073335,1,0.34,0.0,0.05,0.8,0.2,0.0,0.31,0.0,0.3,100
1073336,1,0.01,0.0,0.0,1.0,0.0,0.0,0.25,0.4,0.07,100
1073341,1,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.04,100
1041225,1,0.05,0.0,0.0,1.0,0.0,0.0,0.14,1.0,0.15,100
1041411,0,0.01,0.0,0.0,1.0,0.0,0.0,0.38,1.0,0.15,96
1042047,0,1.0,1.0,1.0,0.0,0.0,1.0,0.27,1.0,0.22,24
1042050,0,0.05,1.0,1.0,0.0,0.0,1.0,0.12,1.0,0.15,16
1042542,0,1.0,0.0,1.0,0.0,0.0,1.0,0.36,1.0,0.15,100
1051535,1,0.44,0.0,0.8,0.2,0.0,0.8,0.27,1.0,0.15,96
1051563,0,1.0,0.0,0.2,0.8,0.0,0.2,0.22,1.0,0.15,100
1051703,1,0.1,0.0,1.0,0.0,0.0,1.0,0.27,1.0,0.15,84
1053362,0,0.7,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.15,100
1061230,0,1.0,1.0,1.0,0.0,0.0,1.0,0.34,1.0,0.15,0
1061551,1,0.43,0.0,0.2,0.33,0.67,0.0,0.15,0.4,0.15,84
1061748,1,0.01,0.0,1.0,0.0,0.0,1.0,0.32,1.0,0.22,100
1061751,0,0.13,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.22,40
1063330,1,0.01,0.0,1.0,0.0,0.0,1.0,0.29,1.0,0.37,100
1071404,0,1.0,1.0,1.0,0.0,0.0,1.0,0.19,1.0,0.15,100
1071413,0,0.77,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.15,100
1071422,0,0.95,0.0,1.0,0.0,0.0,1.0,0.54,1.0,0.44,96
1071433,0,0.03,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.22,100
1071444,1,1.0,1.0,1.0,0.0,0.0,1.0,0.06,1.0,0.15,84
1071448,0,0.06,0.0,0.0,1.0,0.0,0.0,0.05,1.0,0.15,96
1071504,1,0.4,0.0,0.95,0.0,0.2,0.8,0.14,1.0,0.15,100
1071510,1,0.21,0.0,0.25,0.0,0.5,0.5,0.2,0.2,0.04,80
1071519,0,0.2,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.15,100
1071538,0,0.05,0.0,0.2,0.67,0.0,0.33,0.16,0.2,0.19,56
1071648,1,1.0,0.0,0.8,0.2,0.0,0.8,0.25,1.0,0.15,100
1073304,0,0.22,0.0,0.15,0.5,0.5,0.0,0.19,0.2,0.15,100
1073305,0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.15,16
1073306,1,1.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.3,8
1073307,0,0.78,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.15,100
1073308,0,0.05,0.0,1.0,0.0,0.0,1.0,0.2,1.0,0.15,92
